k,n0,r,t_mid,t_gen,sigma,note,strain,carbonSource,maxOD600
0.01574726024039866,0.004346080975532912,0.29861395781093186,3.2297294056455756,2.321214941328406,0.0038839529620998446,,Day0Anc,Sec-Butylamine,0.014499992132187
0.03223639010179907,0.004348163846070159,0.0738817381509572,25.154402111162202,9.381847231905779,0.003022768458503715,,Day0Anc,Sedoheptulosan,0.03364999592304202
0.2253920466828243,0.019108766481378808,0.15859759998209935,15.000877460830841,4.370477110865358,0.00940505790736216,,Day0Anc,Sorbic Acid,0.23415000736713398
1128.2277764089824,0.0015115764598265652,0.04501862541660678,300.3868740064315,15.396897931589274,0.002134971665572759,,Day0Anc,Stachyose,0.018850006163119992
0.23358545374983933,0.04532110201872842,0.07506716295360831,18.970669639092474,9.233693579019523,0.010751870157393064,,Day0Anc,Succinamic Acid,0.21540001034736603
0.18666353992369009,0.001135797326012449,1.4470912747261835,3.5214568849019856,0.47899340744149094,0.017754652909204725,,Day0Anc,Succinic Acid,0.256899998
0.005600005000000005,5.598546175672912e-4,2.2788009435425756,0.9643290986403653,0.30417188588766925,0.002970264494989418,,Day0Anc,Sucrose,0.025999993
0.007156792309910601,0.0022311799205089787,0.12342759027642992,6.416053738624422,5.615820409420329,0.0010415521578153084,,Day0Anc,Thymidine,0.0025999989999999917
1063245.6231062305,9.499144084690451e-4,0.08145810091501898,255.78763972418685,8.509247978700975,0.003177249761852843,,Day0Anc,Tricarballylic Acid,0.05359999899999998
34172.54274592846,0.0024116800365961166,0.038377276993335374,429.0718529333467,18.061395566973594,0.0032127835862478657,,Day0Anc,Turanose,0.020649999380111
0.21909187101562347,1.734190984468068e-4,2.0877837865670013,3.4202504207840576,0.3320014194092894,0.011649991594369807,,Day0Anc,Tween 20,0.26639999400000003
0.2972585841572748,9.996593897665456e-4,1.4305786446275,3.978512126838966,0.48452224780723596,0.017758377594080815,,Day0Anc,Tween 40,0.352500006
0.327335699219398,0.0018887305522847328,1.2683718279008582,4.059767391924962,0.5464857901386034,0.0197576745005514,,Day0Anc,Tween 80,0.395400002
0.5144362327778819,0.0021182001506396438,0.4433216005038377,12.380129551310638,1.5635312598623197,0.03554354385638985,,Day0Anc,Tyramine,0.58420001
0.06565885823962313,6.244206617296912e-4,0.13689963618106263,33.93615986456295,5.0631776672013435,0.0030738247798394592,,Day0Anc,Uridine,0.061700001999999976
0.02704202554766793,0.003497850284593027,0.05293640180384678,36.01925734660886,13.093960997356184,0.002591400874416772,,Day0Anc,Xylitol,0.019400000572204007
0.0381186143044377,1.7304358977057448e-4,0.16000884845704214,33.6879153092362,4.331930310379278,0.0027239599563963976,,Day20T3,"1,2-Propanediol",0.03890000199999999
0.24186438805784988,0.028527516010758824,0.12262309720839332,16.40802936402303,5.652664109290665,0.010119060549283446,,Day20T3,2-Aminoethanol,0.24000000999999999
43389.89970801641,0.0036860384135997673,0.04631497402255663,351.5317718369701,14.965941257407682,0.004566893520141483,,Day20T3,2-Deoxy-D-Ribose,0.035799995064735995
0,0,0,0,0,0,cannot fit data,Day20T3,2-Deoxy Adenosine,0.017700001999999992
0.004050001502036493,0.01740557592541671,0.03231769712145808,-8.19540921736243,21.447913753103226,0.006302091888702762,questionable fit (k < n0),Day20T3,2-Hydroxy Benzoic Acid,0.015900000929833014
0.013130804144910215,0.0022582573058971037,0.06626385458865863,23.71802200486326,10.46041140924785,0.001885297218550085,,Day20T3,"2,3-Butanediol",0.012999996542930992
0.022272904601073965,0.002236228340187957,0.053811439187304556,40.749211883434796,12.881037768703198,0.00422228464344166,,Day20T3,"2,3-Butanone",0.003800004720687006
0.012699991464615007,0.004688341850680237,0.31207472502519396,1.7169532526600926,2.221093619497661,0.0029661034332065634,,Day20T3,3-0-beta-D-Galactopyranosyl-D-Arabinose,0.01600000262260498
0,0,0,0,0,0,cannot fit data,Day20T3,3-Hydroxy 2-Butanone,0.010299995541572987
0.022168198618456224,0.002177133266385231,0.13394885010052227,16.553157744087272,5.174715423385652,0.00326793971028328,,Day20T3,3-Methyl Glucose,0.02920000255107899
0.24502829998083236,0.02865847507918088,0.14501660956427248,13.940057544583425,4.7797778657398355,0.015678977208714365,,Day20T3,4-Hydroxy Benzoic Acid,0.260899990797043
5223.157575778989,0.0018957654913394507,0.029167082421053345,508.4152535159577,23.764707438122734,0.0019894635796960203,,Day20T3,5-Keto-D-Gluconic Acid,0.010000005364418002
0.05745569260408741,0.016680443184735376,0.17616926534260668,5.073747099482618,3.9345522569554987,0.004115216973615469,,Day20T3,a-Keto-Valeric Acid,0.06530000269413
0.023709666805933758,0.0015063095306595677,0.1703164747930914,15.79753731647813,4.069760024108142,0.0031424603448136396,,Day20T3,a-Methyl-D-Glucoside,0.028500005602836997
0.01727203294639891,6.386396837606307e-8,3.9465945456298597,3.169274165195997,0.1756317180662707,0.0038472072417080807,,Day20T3,Acetamide,0.025399997830390986
0.12596659900808446,0.005571399076918862,0.6692500815580174,4.591905994348783,1.035707278430651,0.01497788226622334,,Day20T3,Acetic Acid,0.16509999299999997
0.009499996999999996,0.024758068428106517,0.04066859522761226,-11.902127262173266,17.043794522052426,0.007054784138575628,questionable fit (k < n0),Day20T3,Acetoacetic Acid,0.03089998699999999
0.096457448565583,4.6295602007632357e-4,0.12529652889601073,42.57431619175542,5.532054133241149,0.00510288974390349,,Day20T3,Adenosine,0.06639999099999999
0.027648826449178533,1.2180397273204085e-5,0.22343220352291945,34.58351090885203,3.1022707095525868,0.0022095924058998994,,Day20T3,Adonitol,0.030100002000000015
0.017421829458416405,0.0012866342258842209,0.41695640828580954,6.06531808521765,1.6623972357436854,0.0032114611952857313,,Day20T3,alpha-Cyclodextrin,0.021099999547005005
0.3242809838946332,0.015341973356151886,0.4343108943298022,6.9133689503153,1.5959700518900428,0.036151244754419644,,Day20T3,alpha-D-Glucose,0.39940002599999996
0.02868612525028736,3.485817780531662e-9,0.4693839633719306,33.9236586040028,1.476716791900087,0.004170066111911102,,Day20T3,alpha-D-Lactose,0.033699989000000014
39796.4438222914,0.018402559663420987,0.020732418304703466,703.5743573751442,33.43301154611058,0.0051585820005669416,,Day20T3,alpha-Hydroxy Butyric Acid,0.050899997
778057.2407293199,0.0036742775211820026,0.0732379270019449,261.76265376742174,9.464320044743186,0.006202328931896775,,Day20T3,alpha-Hydroxy Glutaric Acid-gamma-Lactone,0.126900002
0.057068876083568525,0.013996169739000142,0.07582297603581718,14.825398443927574,9.14165094538781,0.006068206754886474,,Day20T3,alpha-Keto-Butyric Acid,0.05709999800000001
0.22317649900632822,0.005183810968101455,0.6156539387407082,6.073088779171602,1.125871430267702,0.014546384404074547,,Day20T3,alpha-Keto-Glutaric Acid,0.25289998999999996
0.01136986824113559,0.0016346312651917003,0.268680019172037,6.641114339890141,2.579824069895276,0.002070980040346902,,Day20T3,alpha-Methyl-D-Mannoside,0.01600000262260498
0.04825814321570812,0.002356986428666472,0.09246130179601318,32.11188243464677,7.496619310954077,0.0022117354344715935,,Day20T3,alpha-Methyl-D Galactoside,0.04269999199999999
0.027472155135871985,0.0037052263124448055,0.14191012808013587,13.096674313597324,4.88440951986548,0.004148447273249164,,Day20T3,Amygdalin,0.04050000011920901
0.019797856231352027,0.0016316488358053877,0.1591013831417466,15.147398626356125,4.356638307426948,0.003066635656146576,,Day20T3,Arbutin,0.02360001206397999
0.045831163672553486,0.004401089930421604,0.08423344808107133,26.618343014316668,8.228882900446136,0.00485234279661069,,Day20T3,beta-Cyclodextrin,0.04479999840259499
0.026338702904857767,0.0010685915330732984,0.0979051886804215,32.3096345982356,7.079779834983932,0.004288690314891522,,Day20T3,beta-D-Allose,0.02360001206397999
0.16870508372034831,0.02004522281333892,0.1375436809240611,14.567517813257506,5.039469468194886,0.010958947328189823,,Day20T3,beta-Hydroxy Butyric Acid,0.183899998664856
0.028413638968687552,0.0015248934095003256,0.1450861276791077,19.779860087678816,4.777487631987838,0.0037143629274286167,,Day20T3,beta-Methyl-D-Galactoside,0.03479999303817799
0.0027000010013579906,0.0031624254270202364,0.03536946725208528,-54.35794096187499,19.597331665183038,0.0027500481261426278,questionable fit (k < n0),Day20T3,beta-Methyl-D-Glucuronic Acid,0.005000010132789001
0.0062006420600552985,9.759444084990372e-4,0.25572672125339274,6.560701106708447,2.7104996191349295,0.0015878304968507048,,Day20T3,beta-Methyl-D-Xyloside,0.009800001978875011
384452.03637888347,0.004744768334281069,0.047795745808101066,381.0022559186864,14.502277741264189,0.0038687111754295766,,Day20T3,beta-Methyl-D Glucoside,0.052799998999999986
0.13651867245799493,0.05080472925292316,0.06731281597840656,7.770081474507067,10.297402812301028,0.014521831969083172,,Day20T3,Bromo Succinic Acid,0.135299996
0.170389112335784,0.013283650482731505,0.16365330172331677,15.095224436964786,4.2354610219342,0.010468982664199102,,Day20T3,Butyric Acid,0.19119998812675498
0.31959604913316475,0.005701299483677778,0.17571826936793683,22.811308257748014,3.9446506220054047,0.011817527378340076,,Day20T3,Capric Acid,0.341199994087219
0.24390350792364285,0.02477218362735608,0.10906110814132325,19.988333566585716,6.355585344518537,0.01180758307754381,,Day20T3,Caproic Acid,0.235800012946129
0.020258658127965616,7.632308236965229e-4,0.07266456923514432,44.59359970315941,9.538997999381296,0.003888723688765238,,Day20T3,Chondroitin Sulfate C,0.021500006318092985
175917.6229695845,0.008162465451341338,0.04092524390761285,412.60548432788875,16.93691018982558,0.005012546163623915,,Day20T3,Citraconic Acid,0.079899996519089
0.09033091442889435,0.0011898678752786825,0.5600880594104514,7.706605351973286,1.2375682161293564,0.008843292555759033,,Day20T3,Citramalic Acid,0.10629999637603699
0.20632710348308345,0.0011403818442928086,1.047257159701064,4.958244683536576,0.6618691255907019,0.030970479315636644,,Day20T3,Citric Acid,0.28550000500000006
0.22940111743096736,0.029604945859943985,0.07459216840093644,25.597275269258464,9.292492702910128,0.012346069648224824,,Day20T3,D-Alanine,0.210800007
0.07854778636384561,0.0025115286629943936,0.09234161647522972,36.93154652112957,7.506335788976354,0.003764871624431587,,Day20T3,D-Arabinose,0.07400000095367501
0.08732251227366919,0.00236278408056929,0.08428542381150819,42.50244677378238,8.223808450083443,0.005027378232206144,,Day20T3,D-Arabitol,0.060000002384185985
0.0072404877312592045,0.0016574618266314463,0.2667209404005315,4.5532363986225945,2.5987730079200184,0.003344026236425155,,Day20T3,D-Aspartic Acid,0.005599990999999999
0.004223285486477752,2.2528269543277005e-6,8.676869821347559,0.868475543205814,0.07988447387496891,0.002230209201442172,,Day20T3,D-Cellobiose,0.010000006000000006
0.206573467082844,0.023223213189651266,0.10627747618101062,19.4419928526206,6.522051571674366,0.013027063631610662,,Day20T3,D-Fructose,0.228300005
0.04724841816501772,0.0029196586850448827,0.19592576757336794,13.88366102903278,3.5378051041723433,0.004251221139320958,,Day20T3,D-Fructose-6-Phosphate,0.054999992
0.006028060283913058,9.973240825055282e-4,0.33837798973241034,4.7823614087661515,2.048440506157291,0.0031585634016363423,,Day20T3,D-Fucose,1.9998848438199102e-4
1631724.2079595767,0.0012979255552806027,0.09727679610109989,215.3867794245984,7.125514082922268,0.003654195015817619,,Day20T3,D-Galactonic Acid-gamma-Lactone,0.13810001300000002
166551.1818757736,1.154596952399484e-4,0.1395237352494662,151.15454692552282,4.967951720333527,0.006566325637484682,,Day20T3,D-Galactose,0.08859999499999999
0.007802274251791324,0.0017650219237542667,0.19731466810771836,6.232612587605288,3.512902447685953,0.0036892725665075704,,Day20T3,D-Galacturonic Acid,0.024900004000000003
0.26926434653524567,0.007646365556972252,0.6342920623656625,5.569445239968222,1.092788672105995,0.027886306805390372,,Day20T3,D-Gluconic Acid,0.32609999199999995
0.19098655224594951,0.023817080909374018,0.03961699176853879,49.18609416716637,17.496209318709482,0.004610485422791673,,Day20T3,D-Glucosamine,0.09629999101162001
0.05692872404547624,0.0035015104544754683,0.08781495566937272,31.032593245300284,7.893270289512822,0.002882859034796581,,Day20T3,D-Glucosaminic Acid,0.04970000600000002
0.034345492832374105,0.0015490700867545136,0.11260303460713594,27.10996777836354,6.155670519700353,0.0029915114188063022,,Day20T3,D-Glucose-1-Phosphate,0.033500001
0.006750639620476097,3.730657882969565e-4,0.13238499971905604,21.443428279102886,5.235843804289942,0.0026776938395099014,,Day20T3,D-Glucose-6-Phosphate,0.012199998000000017
0.05041869152812705,0.001132834901560707,0.12481192925683374,30.228792432228968,5.553533101259982,0.002991451592751971,,Day20T3,D-Glucuronic Acid,0.047800005000000007
0.08904595031037764,0.019604781190979963,0.10202103443839054,12.396526253292413,6.794159502259602,0.012350134774549916,,Day20T3,D-Lactic Acid Methyl Ester,0.102099999785424
0.0467263353331353,2.917915296383331e-6,0.2458157092099162,39.3836967174318,2.8197839055437544,0.003482481652348365,,Day20T3,D-Malic Acid,0.049500003999999986
0.24833566285154923,0.01313363338296857,0.17652217751151145,16.345076361287834,3.926686098775002,0.013601270392852824,,Day20T3,D-Mannitol,0.279100016
31133.289006535044,0.004168920726033306,0.03670595427074953,431.1597719678061,18.883780420123955,0.006407651031109725,,Day20T3,D-Mannose,0.033099993999999994
0.02600296569481035,0.0012279854910259094,0.15826956390445615,18.983177766634938,4.379535543412396,0.003267541132406162,,Day20T3,D-Melezitose,0.03249999880790799
925.0677851298321,0.0037781290037881836,0.02315409582463313,535.9047224425788,29.93626638715563,0.003794610746012426,,Day20T3,D-Melibiose,0.016399995
0.011351320274205072,1.1758857653482106e-6,0.29392846804801787,31.214955457561633,2.358217239599632,0.002713067587927448,,Day20T3,D-Psicose,0.016699999999999993
0.018572629931074783,0.001219710618897184,0.04620964635860964,57.45871973823934,15.000053780563075,0.0016179577640098887,,Day20T3,D-Raffinose,0.007500007748602988
0.011663665638108606,0.0017211357765542733,0.11759207995584156,14.914585183568128,5.894505657355814,0.002028157223395812,,Day20T3,"D-Ribono-1,4-Lactone",0.015699997544288996
0.10222497142593624,8.091344122209448e-4,0.15182628970536205,31.819387152885717,4.565396295365475,0.0033681696543046394,,Day20T3,D-Ribose,0.10010001099999999
0.019106082586391928,4.667573580839901e-4,0.16639132027824208,22.159925976998828,4.1657652538657315,0.0028150376550030677,,Day20T3,D-Saccharic Acid,0.023800001000000015
0.06340064323925981,0.001289815629750099,0.13953592602473427,27.76647675101508,4.967517687431101,0.003667930183565873,,Day20T3,D-Serine,0.06440000199999998
0.02988934303673283,2.1122367570047777e-4,0.15683155463462053,31.53222383432047,4.419692084126884,0.002584774130303822,,Day20T3,D-Sorbitol,0.030499994000000002
0.028723062553384637,0.003960496939027688,0.10983370931271853,16.688533658665214,6.3108783714698795,0.0033507116956997926,,Day20T3,D-Tagatose,0.03149999678134999
0.11020015322038981,7.468590841680549e-6,0.1954414183208938,49.11589126957905,3.5465726073573216,0.0031255098337653114,,Day20T3,D-Tartaric Acid,0.056099995970725985
18022.37993479791,0.0019047916437861722,0.0372173855098835,431.5927064265369,18.624284620311983,0.002659172312497485,,Day20T3,D-Threonine,0.014599994000000005
0.1410006075131744,0.008766672386784927,0.03713740394724347,73.06960095245125,18.664395108086016,0.0077599360409989155,,Day20T3,D-Trehalose,0.049699992
0.06619387587796562,2.6663131844573096e-5,0.2226144585463895,35.11298687940958,3.113666493569212,0.004342269001268005,,Day20T3,D-Xylose,0.067700013
0.08126618259796867,0.007025972688391685,0.09372763755072096,25.15471755092399,7.39533395563125,0.0035070344702119523,,Day20T3,"D,L-alpha-Glycerol Phosphate",0.08229999200000002
0.12151103221269258,0.003336991226137839,0.11837786698581088,30.133072860463617,5.855378190274606,0.009529745366068819,,Day20T3,"D,L-Carnitine",0.134099990129471
0.19746927579280396,0.001874280452123551,1.3308093189751238,3.492477305283108,0.5208463531753357,0.005330990070073956,,Day20T3,"D,L-Malic Acid",0.20949998500000003
0.20032406780204579,2.5046985747487286e-4,0.559375941266581,11.947424783028582,1.239143712528053,0.017197177740035596,,Day20T3,D.L-Octopamine,0.23800002038478799
0.1754522032090427,0.008605469722775178,0.14984188760505066,19.785372831851824,4.625857239511856,0.007842857638317083,,Day20T3,delta-Amino Valeric Acid,0.21020001173019398
0.023499995470046997,0.001166788222105408,0.649684563925902,4.54346614375333,1.066898028747071,0.004114279166699914,,Day20T3,Dextrin,0.027099996805191012
0.1173968443914352,0.00988234851238246,0.054639115870495865,43.68437260818005,12.685915017417626,0.0046686858862218725,,Day20T3,Dihydroxy Acetone,0.07090000808239
0,0,0,0,0,0,cannot fit data,Day20T3,Dulcitol,0.0014000090000000076
0.04671690120120179,0.003488637927084643,0.08623099705481051,29.18884424959024,8.038260071600055,0.002993003772262741,,Day20T3,Formic Acid,0.04420000299999999
0.15856610122655124,4.5703457326109575e-4,1.8526946555293984,3.155555779797704,0.37412920606816447,0.03158364141015228,,Day20T3,Fumaric Acid,0.214900002
0.2891073186221335,0.01756210845724665,0.24540809805973293,11.158494827635009,2.82446743216775,0.015220464948840409,,Day20T3,gamma-Amino Butyric Acid,0.33300000429153404
0.013636108473393636,0.0035267041827071457,0.08930366880255713,11.792374793915787,7.761687619939055,0.0032978232436944753,,Day20T3,gamma-Cyclodextrin,0.025900006294250988
0.023067344809546707,0.005068058625675915,0.04715467822126849,26.876957244968725,14.699436126091738,0.003635333086897459,,Day20T3,gamma-Hydroxy Butyric Acid,0.02420000731944999
0.015361675391315908,0.0011971820912483287,0.22223337183767367,11.117897383855487,3.1190058217999863,0.002823800459283797,,Day20T3,Gelatin,0.02310000360012099
0.012248727387859683,0.0013621955079114085,0.11586007964063323,17.939126938266266,5.982623028655782,0.0024870924075935737,,Day20T3,Gentiobiose,0.015200003981590993
0.008567276418891085,1.765780272294416e-5,0.4401066977023834,14.047648492071076,1.5749525834952807,0.0029104053607334475,,Day20T3,Glucuronamide,0.00849999500000001
0.2595783809360444,0.03716606021154899,0.12099433185223983,14.786948673323623,5.7287574545758675,0.018817379517698525,,Day20T3,Glycerol,0.280399993
0.07684485849468038,0.006459870705467335,0.10542454184235193,22.654788478047923,6.574818049448606,0.004207566746905989,,Day20T3,Glycine,0.076499998569489
0.020821976351182055,0.005255010718406658,0.1666728041186639,6.515574290063508,4.158729939327439,0.0037486660304731426,,Day20T3,Glycogen,0.02530001103877999
0.004640185501661096,7.94015710887826e-5,0.41123952814761144,9.85005421416668,1.6855071877019203,0.002623875809307642,,Day20T3,Glycolic Acid,0.004500002000000003
0.10835688927048175,0.0014984735414382859,0.11027790050331479,38.69367996992209,6.285458622229667,0.005424765628764882,,Day20T3,Glycyl-L-Aspartic Acid,0.09260000200000001
0.10869665864668046,2.4073314194897227e-4,0.12828984777321498,47.629724672528546,5.4029776524893824,0.004525245502353488,,Day20T3,Glycyl-L-Glutamic Acid,0.05789999599999998
0.30610330917248085,0.009239895207159357,0.3429243744167953,10.118095597352562,2.0212829191239816,0.025500834243242645,,Day20T3,Glycyl-L-Proline,0.378299981
0.014458350601227809,1.5668812143590293e-4,0.345352510859117,13.070337069779532,2.0070714958337383,0.0035674435647314066,,Day20T3,Glyoxylic Acid,0.006999999000000007
0.23497069112291075,0.014340341096836436,0.1481121167814424,18.45501985200949,4.679881670874835,0.010385206785118915,,Day20T3,Hydroxy-L-Proline,0.249500006437302
464.4187540110408,4.5937253288706026e-4,0.05640610016787085,245.123039186119,12.288514513449112,0.0019474441024607114,,Day20T3,i-Erythritol,0.006600007414816977
0.10838032593767885,0.009870570801897682,0.11745839830719718,19.586491298729896,5.901214306933668,0.008979460799359774,,Day20T3,Inosine,0.12220001199999997
0.03075361283835877,0.012008916521412413,0.3143384440243949,1.4165032640851178,2.2050983382298353,0.0032656498435907574,,Day20T3,Inulin,0.034099996089935
0.201400004327297,0.002743242008384912,0.47647098289095674,8.987825578337464,1.4547521369597782,0.02154122375694468,,Day20T3,Itaconic Acid,0.23229999840259602
0.166867274010572,0.01132077008837521,0.08231974804988544,31.830826868481356,8.42018102557725,0.006031526910458542,,Day20T3,L-Alaninamide,0.141399994492531
0.26937724000878965,0.04525795518582455,0.11742031967738649,13.624558135565676,5.903128031539806,0.019082912605506402,,Day20T3,L-Alanine,0.285599991
0.23193473851875152,0.00943619062251953,0.07032927078324899,44.93674080669931,9.855742464559137,0.006391525063790352,,Day20T3,L-Alanyl-Glycine,0.134700015
34096.82478355909,0.005216422582796211,0.02751602764605308,570.3186169878,25.190670305906995,0.005506354235193575,,Day20T3,L-Arabinose,0.03390000699999998
0.024932038850737654,0.001958747578768445,0.15229264010465182,16.166421514812583,4.55141614252423,0.0031950987960409315,,Day20T3,L-Arabitol,0.028700008988380987
0.07328553715246143,1.470908357633143e-4,0.5029213553139008,12.345984231883698,1.378241693728265,0.006627573551035891,,Day20T3,L-Arginine,0.09739999473094998
0.25301832091150456,0.01780236352784334,0.3647336351480114,7.076870845070835,1.9004202348342825,0.012316019161754831,,Day20T3,L-Asparagine,0.287800014
0.19578885867391052,0.010512015536867512,0.24480706514124007,11.720790061732975,2.831401863994562,0.010245221368490137,,Day20T3,L-Aspartic Acid,0.230400011
0.08723832052455761,0.0018434619917173628,0.1143925830646504,33.530500585503425,6.059371700420511,0.0031796730942204895,,Day20T3,L-Fucose,0.07240000299999999
13195.511387269453,0.0029200204194241726,0.01563443208969816,980.1313130463957,44.33465677443275,0.0030054537588483123,,Day20T3,L-Galactonic Acid-gamma-Lactone,0.020699992
0.020094015705086905,0.0013340431381469622,0.10125516827490336,26.107419916297694,6.845548650692881,0.003498615001356327,,Day20T3,L-Glucose,0.024599999189376998
0.264729370184677,0.010760336229031676,0.2974042136043884,10.629794061810413,2.3306568933888077,0.013120566606775267,,Day20T3,L-Glutamic Acid,0.28340001400000003
0.3131423528549201,0.021835208799061267,0.2999349091249045,8.638055658419582,2.3109920168422007,0.014344930956133924,,Day20T3,L-Glutamine,0.34100002100000004
0.17921403432175137,8.665461713997503e-4,0.3959433224359636,13.453879412380381,1.7506222261698803,0.008226931322502618,,Day20T3,L-Histidine,0.20399999618530198
0.025400001555680993,6.788675781468783e-5,3.021021292366656,1.960260013260513,0.22944134234053562,0.006244297805043762,,Day20T3,L-Homoserine,0.0037000030279159823
0.18949213014381233,0.012531579676452732,0.1363141009024027,19.423339030836733,5.084926474746881,0.011269840590862064,,Day20T3,L-Isoleucine,0.21149998903274597
0.13559463094295718,0.002769870977928922,0.8731321712996116,4.432581975158758,0.7938628346819839,0.0057229548333960776,,Day20T3,L-Lactic Acid,0.154000015
0.17347465851533533,0.010135108951203536,0.1263215502804678,22.00594929570374,5.487164929665384,0.008873694392457596,,Day20T3,L-Leucine,0.191899999976158
0.09379522334208927,0.0017193178351167793,0.10864598669711865,36.639049568985634,6.379869166196526,0.004084135832860506,,Day20T3,L-Lysine,0.092199996113777
85864.1946068484,0.0021196279393232804,0.07334835851366692,238.81975317393017,9.450070793755962,0.007673678063734586,,Day20T3,L-Lyxose,0.07600000499999998
0.15843440047755297,5.036339641200469e-4,1.6719093334247468,3.4380227276021365,0.41458419227799836,0.03431834283858016,,Day20T3,L-Malic Acid,0.230099991
9515.78590262973,5.096793579588638e-6,0.17208450528380476,124.05304162971565,4.027946498825068,0.004574706386183213,,Day20T3,L-Methionine,0.033800005912780984
0.08712871058213767,0.002066758077195069,0.18604162912255723,19.981541917431738,3.7257638724681668,0.006462745401677639,,Day20T3,L-Ornithine,0.098100006580353
0.14698053414047121,0.010709997049716534,0.09454320623782725,26.902668582426497,7.331538755056663,0.00480342867741724,,Day20T3,L-Phenylalanine,0.133699998259545
0.40550536330556924,0.017511810972591097,0.2785743693008478,11.121314439531481,2.488194381628044,0.017186743339871833,,Day20T3,L-Proline,0.446000025
0.21337365349156368,0.0012699690195106667,0.4063396622873657,12.595577546905702,1.7058319551138175,0.026907932393610244,,Day20T3,L-Pyroglutamic Acid,0.280199989676476
0.02901394767923374,7.5478878341284e-4,0.12813882762354697,28.271953215729113,5.409345421797597,0.0029094502673168293,,Day20T3,L-Rhamnose,0.033399999000000014
0.19289943845198745,0.0022685006290284284,0.09256393380969515,47.87199523965683,7.4883072923954,0.0038937492526174436,,Day20T3,L-Serine,0.09749999599999998
0.0255073775147542,0.0013915365852734806,0.14756124590208428,19.330687495242735,4.6973524540439975,0.0032346448383006815,,Day20T3,L-Sorbose,0.029500007629395003
5506.064955571364,0.002462611520450333,0.004425878612361572,3303.3300762540775,156.61233424341341,0.0034088414335916814,,Day20T3,L-Tartaric Acid,0.008200004696846008
0.11236285463927476,0.012281739266392365,0.034310541665990305,61.14352505918381,20.20216373462313,0.003927946568672525,,Day20T3,L-Threonine,0.044499993000000015
0.12062306096693767,7.680758950941323e-4,0.09659350863510212,52.282491386985356,7.175918861985052,0.0059983694762991546,,Day20T3,L-Valine,0.051399990916252
0.025812626126658793,7.258908032650389e-4,0.17396483299190924,20.364431457451428,3.984409772015142,0.003127300327369238,,Day20T3,Lactitol,0.029700011014938993
59627.647140300935,0.0012214304664677812,0.055586540833388966,318.48729802891097,12.469694465024078,0.0031956190689784564,,Day20T3,Lactulose,0.019800008000000008
0.021089747849277567,1.675121026508803e-5,0.18403566737515523,38.782032370183785,3.766374151522326,0.0026026381714560802,,Day20T3,Laminarin,0.01970000565052099
165045.4256616139,3.377576474678397e-4,0.11520028731035663,173.67281302931377,6.0168876028283185,0.0074099794074298,,Day20T3,m-Hydroxy Phenyl Acetic Acid,0.08580000699999998
0.027403897982113068,3.887603326238171e-4,0.1400613240570072,30.28094749126177,4.948883535313598,0.00300087842882092,,Day20T3,m-Inositol,0.028799995999999994
0.1715605334108155,9.299914558366956e-5,0.19797209314209677,37.982923743984045,3.5012368135261918,0.0043775192019994864,,Day20T3,m-Tartaric Acid,0.157099992
0.09997167134202027,0.002491715599002527,0.3815248245974972,9.610581198229546,1.8167813360276224,0.010229656023389424,,Day20T3,Malonic Acid,0.117300003767014
0.02954147234180129,0.003470947233281399,0.15717003432331844,12.829276548028451,4.410173882981121,0.0033230786373617807,,Day20T3,Maltitol,0.033399999141694
0.054083743385705804,0.002405080585503783,0.04743930671595275,64.66075890220884,14.611241785429714,0.0035120897229800954,,Day20T3,Maltose,0.020699993
0.04614855801030156,4.929719276375083e-7,0.30127572693497456,37.994807866923004,2.3007070221410495,0.003414437006618692,,Day20T3,Maltotriose,0.04870000399999999
2312.363406141477,0.005558036808321208,0.006339835428238009,2040.8311016841462,109.33204629770451,0.0033858304197553297,,Day20T3,Mannan,0.01430000364780401
0.048754193015797344,0.010442224900925083,0.05689210575613515,22.84859455718298,12.183538846867123,0.0036087167234144933,,Day20T3,Melibionic Acid,0.041199997067452004
0.04282435428621753,0.0024002290266769673,0.53560659462369975,5.2722700474377735,1.2941348884005592,0.009019370348785529,,Day20T3,Methyl Pyruvate,0.07320000199999999
0.1567474468684459,0.04311602209331865,0.07525489895175007,12.87710750712573,9.210658577913431,0.011129868327759843,,Day20T3,Mono Methyl Succinate,0.15500000099999997
0.03584665711709081,2.1540160131004597e-5,0.23634673318633428,31.379682348708123,2.932755495348744,0.0035002440258544093,,Day20T3,Mucic Acid,0.038300007999999996
0.3737863235903899,0.00962751589986836,0.031536207773886646,115.19979970938418,21.979408099089877,0.0033216694175773813,,Day20T3,N-Acetyl-beta-D Mannosamine,0.04649999699999999
0.030463587184068358,0.001220582058132458,0.047775892905973345,66.48358343686304,14.508304050415397,0.0026694148282205886,,Day20T3,N-Acetyl-D-Galactosamine,0.021799996495246998
0.020550288964199418,0.0028852592671866914,0.21099307987228338,8.587827618786209,3.2851654707325735,0.003346041064935087,,Day20T3,N-Acetyl-D-Glucosaminitol,0.025000005960465005
0.2693556546478357,0.03842714479058875,0.10847424131816946,16.53244175062833,6.389970302044813,0.014581966727250024,,Day20T3,N-Acetyl-D Glucosamine,0.27090001099999994
0.26239330094695207,0.00900369845041402,0.25564279562483017,13.054515364106324,2.7113894560016343,0.0125375734632437,,Day20T3,N-Acetyl-L-Glutamic Acid,0.28849998116493203
